epoch,train_loss,val_loss_aug,val_loss_noaug,acc_aug,acc_noaug,auc_aug,auc_noaug,epoch_time_sec,best_auc_aug,best_epoch,best_acc_aug,best_acc_auc_aug,best_acc_epoch
26,0.26075605501146876,0.3141829481720924,0.08319853320717811,0.8933333333333333,0.98,0.9465145302192904,0.999643430201462,518.771687746048,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
27,0.199235056217979,0.21365751281380654,0.06903738575677076,0.8933333333333333,0.98,0.9700481369228027,0.999643430201462,518.1521084308624,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
28,0.23906479012659368,0.3670583744843801,0.06391000326722861,0.84,0.9866666666666667,0.9231592084150473,0.999643430201462,517.7421026229858,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
29,0.24070449350511328,0.2932651726404826,0.051983006509641806,0.8866666666666667,0.9866666666666667,0.9625601711535033,0.999465145302193,519.6192224025726,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
30,0.24719093029989916,0.3329695564508438,0.11305620801945528,0.8666666666666667,0.96,0.9431271171331788,0.999643430201462,519.5365862846375,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
31,0.254725388989729,0.26779147028923034,0.053815393820405004,0.8666666666666667,0.9866666666666667,0.9620253164556962,0.9994651453021929,518.8307702541351,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
32,0.23275964539717225,0.32202964325745903,0.061029543156425156,0.88,0.9866666666666667,0.9436619718309859,0.9992868604029239,518.540519952774,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
33,0.22098993385977606,0.2674521771570047,0.05368574197093646,0.88,0.9866666666666667,0.9630950258513103,0.9992868604029239,518.8650255203247,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
34,0.23335985585608904,0.24651890257994333,0.06021849893033505,0.88,0.9866666666666667,0.96683900873596,0.999643430201462,518.7592234611511,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
35,0.22587685616467806,0.28262235323588053,0.1237134784956773,0.8933333333333333,0.9533333333333334,0.9636298805491176,0.9994651453021929,519.070347070694,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
36,0.25148426093599374,0.24990507046381633,0.10629997074604035,0.9,0.96,0.9623818862542343,0.9991085755036548,519.080646276474,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
37,0.23144627432612813,0.23191447337468465,0.1415481815735499,0.9133333333333333,0.9533333333333334,0.9698698520235336,0.999643430201462,519.3314981460571,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
38,0.2186579335042659,0.22108608846863112,0.0898152868449688,0.8933333333333333,0.9733333333333334,0.9700481369228027,0.999643430201462,516.7876043319702,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
39,0.23287578210563345,0.2402845616141955,0.08605085807542007,0.9,0.9733333333333334,0.9657692993403458,0.999821715100731,513.4786238670349,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
40,0.20404903250582077,0.30969889303048453,0.0698864330103,0.8466666666666667,0.98,0.9417008379390266,0.999821715100731,512.4482951164246,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
41,0.21578867290826403,0.20609141876300177,0.06616224378347396,0.9133333333333333,0.9866666666666667,0.9748618292030664,0.999821715100731,512.497138261795,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
42,0.2423398771882057,0.21687720437844593,0.10240863417585691,0.9066666666666666,0.9666666666666667,0.9727224104118382,0.9994651453021929,512.4332385063171,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
43,0.19536852428360896,0.25194918751716616,0.11680090884367625,0.9,0.98,0.9638081654483865,0.999821715100731,511.8547856807709,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
44,0.2458077912120258,0.2737328842282295,0.06451335156957308,0.8733333333333333,0.9866666666666667,0.9589944731681227,0.999643430201462,512.2548391819,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
45,0.21303402598728152,0.4456539312005043,0.05386296833554904,0.8133333333333334,0.9866666666666667,0.9288643251916563,0.999821715100731,512.890928030014,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
46,0.21408821644151912,0.26464439580837884,0.08747625005741914,0.9,0.9733333333333334,0.9577464788732394,0.9992868604029239,512.0191838741302,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
47,0.24722114557290778,0.22892440994580587,0.06782595613350471,0.9,0.9866666666666667,0.9693349973257266,0.9994651453021929,513.0286087989807,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
48,0.25044766710961563,0.2509773650765419,0.08746739003807306,0.8933333333333333,0.98,0.9600641825637368,0.999643430201462,512.9323797225952,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
49,0.25228441157761744,0.27054096897443136,0.04822219514598449,0.8933333333333333,0.9933333333333333,0.9702264218220717,0.9994651453021929,512.5684459209442,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
50,0.23018902962698656,0.3276408364375432,0.04962498312195142,0.88,0.9933333333333333,0.9454448208236762,0.9994651453021929,513.1292326450348,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
51,0.2515556748671567,0.30511718173821767,0.09964926016827425,0.86,0.9733333333333334,0.9372437154573007,0.9994651453021929,513.9720811843872,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
52,0.23554408976698624,0.3203691134850184,0.06166434819499651,0.8733333333333333,0.9866666666666667,0.9511499376002853,0.999465145302193,514.1217188835144,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
53,0.2562396776457043,0.3261392895380656,0.07009965899089972,0.8533333333333334,0.98,0.9415225530397575,0.9994651453021929,512.762636423111,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
54,0.21280289108043207,0.22755669149259727,0.05380754292011261,0.9066666666666666,0.9866666666666667,0.9739704047067214,0.999643430201462,511.83161449432373,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
55,0.19214321752900587,0.2560523341099421,0.11962858309348424,0.9066666666666666,0.9666666666666667,0.9675521483330363,0.9992868604029239,512.1665246486664,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
56,0.22967616847771055,0.24454222043355306,0.11597741583983104,0.88,0.9533333333333334,0.9625601711535032,0.9992868604029239,512.6183371543884,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
57,0.22263925320961897,0.28215059349934263,0.13772371808687847,0.8733333333333333,0.9466666666666667,0.9584596184703156,0.9992868604029239,513.3086698055267,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
58,0.2280907600153895,0.31369552850723265,0.14379150648911795,0.8466666666666667,0.9466666666666667,0.9417008379390266,0.9994651453021929,513.9234671592712,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
59,0.2159109639288748,0.2355018268028895,0.11887647320826848,0.8866666666666667,0.9533333333333334,0.9682652879301124,0.999643430201462,512.0067281723022,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
60,0.2059204368687728,0.25081307272116343,0.07079507778088252,0.88,0.9866666666666667,0.9641647352469246,0.9994651453021929,512.0619370937347,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
61,0.21726668608539246,0.2320899983247121,0.10320596441626549,0.92,0.9666666666666667,0.9702264218220717,0.999821715100731,512.6966416835785,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
62,0.20768882361405036,0.3396673667430878,0.08040703472991785,0.8333333333333334,0.9733333333333334,0.9358174362631485,0.9994651453021929,514.2402470111847,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
63,0.241419387100374,0.31956093033154803,0.08764748007059098,0.84,0.9666666666666667,0.9406311285434125,0.999643430201462,513.4077000617981,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
64,0.24762447118759157,0.18818836430708566,0.14020283574859302,0.9333333333333333,0.9533333333333334,0.9811018006774826,0.999643430201462,514.929459810257,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
65,0.23087091898874326,0.34637248078982036,0.07955209804077944,0.8666666666666667,0.9866666666666667,0.927259761098235,0.999643430201462,513.4942584037781,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
66,0.22051987680442192,0.20904119580984115,0.06554530262947082,0.9133333333333333,0.9866666666666667,0.9727224104118382,0.9994651453021929,514.2626042366028,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
67,0.23778772199416862,0.36918800860643386,0.07791049097975095,0.8466666666666667,0.98,0.9258334819040828,0.9994651453021929,512.5315833091736,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
68,0.2072510818370125,0.2198643947641055,0.07687796123325824,0.9,0.98,0.9695132822249954,0.999643430201462,511.8187017440796,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
69,0.21218799437670147,0.3221487744649251,0.0797429736951987,0.8733333333333333,0.9733333333333334,0.9388482795507221,0.9994651453021929,513.3718159198761,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
70,0.2421970341447741,0.3109508755803108,0.09891922441621621,0.8933333333333333,0.9666666666666667,0.9506150829024782,0.9994651453021929,513.7845063209534,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
71,0.21828124464434737,0.2836466344197591,0.07781364144136509,0.8866666666666667,0.98,0.9557853449812801,0.9994651453021929,514.1480686664581,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
72,0.2316005134933135,0.41726738969484967,0.19733607282241186,0.8066666666666666,0.92,0.9240506329113923,0.9994651453021929,514.0750784873962,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
73,0.2372649074477308,0.3024725892146428,0.12699263577659925,0.8733333333333333,0.9533333333333334,0.9434836869317169,0.999643430201462,513.1717793941498,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
74,0.22335963624693891,0.30844320918122925,0.07889877806107203,0.86,0.98,0.9413442681404884,0.999643430201462,513.1495575904846,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
75,0.18967892792733276,0.30396726151307424,0.07803920760750771,0.8666666666666667,0.98,0.944553396327331,0.999465145302193,512.8366897106171,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
76,0.1967478381039794,0.39040348639090855,0.07389330044388771,0.84,0.98,0.9187020859333215,0.999643430201462,513.6321761608124,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
77,0.19358990435214604,0.2829988814393679,0.14453789134820302,0.8733333333333333,0.9466666666666667,0.9582813335710465,0.999465145302193,512.8336374759674,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
78,0.25743970244903774,0.29806343038876854,0.12676312978068988,0.8533333333333334,0.9533333333333334,0.9395614191477982,0.999465145302193,514.4827425479889,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
79,0.2141356668402167,0.31903858721256256,0.23415549337863922,0.8533333333333334,0.9133333333333333,0.9588161882688536,0.999643430201462,514.4139368534088,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
80,0.20694728552418595,0.2624155077338219,0.08331987142562866,0.8866666666666667,0.9733333333333334,0.9636298805491175,0.999643430201462,512.850738286972,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
81,0.21265155515469172,0.23734664738178254,0.08825689941644668,0.9133333333333333,0.9733333333333334,0.9695132822249956,0.999643430201462,512.9637515544891,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
82,0.2091655581225367,0.2805690483252207,0.07434994065513213,0.8666666666666667,0.98,0.9500802282046711,0.999643430201462,512.2933585643768,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
83,0.19426458242184977,0.33716531256834664,0.11003819279372692,0.8533333333333334,0.9666666666666667,0.9322517382777679,0.999643430201462,513.2284545898438,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
84,0.24945321139167337,0.28620595832665763,0.06774911706646283,0.8866666666666667,0.98,0.950436798003209,0.999465145302193,512.8163857460022,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
85,0.22696951970458032,0.2465988858540853,0.12138158917427062,0.9066666666666666,0.9666666666666667,0.966125869138884,0.999643430201462,513.7685520648956,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
86,0.23129575696061638,0.28057249714930854,0.10414560769995053,0.8666666666666667,0.9666666666666667,0.9488322339097879,0.999465145302193,513.0878956317902,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
87,0.23064761977094939,0.19012088845173516,0.06076912494997184,0.9266666666666666,0.9866666666666667,0.9807452308789446,0.999643430201462,513.5964915752411,0.9814583704760207,13,0.9333333333333333,0.9814583704760207,13
