epoch,train_loss,val_loss_aug,val_loss_noaug,acc_aug,acc_noaug,auc_aug,auc_noaug,epoch_time_sec,best_auc_aug,best_epoch,best_acc_aug,best_acc_auc_aug,best_acc_epoch
20,0.19024591832038235,0.26853042383988696,0.08175648349647721,0.9,0.9866666666666667,0.9627384560527723,0.999643430201462,517.9255855083466,0.9748618292030665,13,0.92,0.9748618292030665,13
21,0.22968046659055877,0.2689616984128952,0.0878031329313914,0.9,0.9866666666666667,0.9509716527010162,0.999465145302193,519.1354196071625,0.9748618292030665,13,0.92,0.9748618292030665,13
22,0.2559435774473583,0.27741327424844103,0.10394028467436632,0.88,0.98,0.9593510429666607,0.9992868604029239,519.244957447052,0.9748618292030665,13,0.92,0.9748618292030665,13
23,0.2042323234129478,0.30116967916488646,0.07090579368174076,0.88,0.9866666666666667,0.9548939204849349,0.999465145302193,519.3749506473541,0.9748618292030665,13,0.92,0.9748618292030665,13
24,0.22043582963592867,0.3375243372221788,0.08394299929961563,0.8466666666666667,0.9866666666666667,0.9400962738456053,0.9992868604029239,519.004789352417,0.9748618292030665,13,0.92,0.9748618292030665,13
25,0.22633173891069258,0.2238295704126358,0.09329980740944545,0.92,0.9866666666666667,0.9743269745052594,0.999465145302193,518.9106891155243,0.9748618292030665,13,0.92,0.9748618292030665,13
26,0.23463516676250626,0.3393256206313769,0.08892204283426206,0.8666666666666667,0.9866666666666667,0.9400962738456052,0.999643430201462,519.0922074317932,0.9748618292030665,13,0.92,0.9748618292030665,13
27,0.19000238604405348,0.24881867150465647,0.08854679627344013,0.8733333333333333,0.9866666666666667,0.960955607060082,0.999465145302193,518.4807345867157,0.9748618292030665,13,0.92,0.9748618292030665,13
28,0.2386514386951047,0.32275381843249,0.08266655882199606,0.8533333333333334,0.9866666666666667,0.9395614191477982,0.999465145302193,518.0742874145508,0.9748618292030665,13,0.92,0.9748618292030665,13
29,0.2258362681637792,0.24603526592254638,0.06972972208013137,0.9266666666666666,0.9866666666666667,0.9655910144410769,0.999465145302193,520.109756231308,0.9748618292030665,13,0.9266666666666666,0.9655910144410769,29
30,0.24009888738393784,0.27500177919864655,0.0978441355129083,0.8933333333333333,0.9866666666666667,0.9541807808878588,0.999465145302193,519.8608772754669,0.9748618292030665,13,0.9266666666666666,0.9655910144410769,29
31,0.21287045257933,0.3194976308941841,0.0520959191955626,0.8866666666666667,0.9866666666666667,0.9486539490105188,0.999643430201462,519.1669862270355,0.9748618292030665,13,0.9266666666666666,0.9655910144410769,29
32,0.2068080474392456,0.29223728358745577,0.06769814708580574,0.8533333333333334,0.9866666666666667,0.949723658406133,0.999643430201462,518.8511407375336,0.9748618292030665,13,0.9266666666666666,0.9655910144410769,29
33,0.21479779897148119,0.289622273221612,0.0494697677406172,0.8933333333333333,0.9866666666666667,0.9605990372615439,0.999643430201462,519.1772108078003,0.9748618292030665,13,0.9266666666666666,0.9655910144410769,29
34,0.21468556458459181,0.2882238506277402,0.05803694877463082,0.86,0.9866666666666667,0.9538242110893208,0.999643430201462,519.0831098556519,0.9748618292030665,13,0.9266666666666666,0.9655910144410769,29
35,0.19992393706404768,0.2099303291241328,0.07153209244521956,0.9333333333333333,0.9866666666666667,0.9748618292030665,0.999643430201462,519.5580759048462,0.9748618292030665,13,0.9333333333333333,0.9748618292030665,35
36,0.25080609541605503,0.266876677274704,0.1056790044810623,0.9066666666666666,0.98,0.9602424674630058,0.999465145302193,519.42529296875,0.9748618292030665,13,0.9333333333333333,0.9748618292030665,35
37,0.2191692473432597,0.2524184068044027,0.11409886819620928,0.8933333333333333,0.9666666666666667,0.9625601711535032,0.999465145302193,519.6533377170563,0.9748618292030665,13,0.9333333333333333,0.9748618292030665,35
38,0.1959244352863992,0.21806950675944486,0.07694564210561415,0.8933333333333333,0.9866666666666667,0.9714744161169548,0.999465145302193,517.1003315448761,0.9748618292030665,13,0.9333333333333333,0.9748618292030665,35
39,0.22624759695930954,0.24606818288564683,0.09121999121581514,0.9,0.9866666666666667,0.9645213050454626,0.999465145302193,513.7985513210297,0.9748618292030665,13,0.9333333333333333,0.9748618292030665,35
40,0.20119942154954462,0.2632402642692129,0.06616923891939223,0.8866666666666667,0.9866666666666667,0.9564984845783563,0.999465145302193,512.754477262497,0.9748618292030665,13,0.9333333333333333,0.9748618292030665,35
41,0.18781451863401077,0.20886894702911377,0.06467677620549997,0.9,0.9866666666666667,0.9789623818862543,0.999465145302193,512.9789099693298,0.9789623818862543,41,0.9333333333333333,0.9748618292030665,35
42,0.23193287876160706,0.20785758356253306,0.09630840369189779,0.9266666666666666,0.98,0.9773578177928329,0.999465145302193,512.7482280731201,0.9789623818862543,41,0.9333333333333333,0.9748618292030665,35
43,0.19290915229302996,0.2550126717487971,0.12796408514802654,0.92,0.9733333333333334,0.9657692993403458,0.999465145302193,512.1606829166412,0.9789623818862543,41,0.9333333333333333,0.9748618292030665,35
44,0.208160252628081,0.2476410313944022,0.06382931772619486,0.88,0.9866666666666667,0.966304154038153,0.999643430201462,512.5890593528748,0.9789623818862543,41,0.9333333333333333,0.9748618292030665,35
45,0.2066714458868784,0.3957473827401797,0.0491933408100158,0.8333333333333334,0.9866666666666667,0.949545373506864,0.999643430201462,513.2022776603699,0.9789623818862543,41,0.9333333333333333,0.9748618292030665,35
46,0.19404926877687959,0.2481399936477343,0.10657150349424531,0.9,0.9733333333333334,0.9655910144410769,0.999465145302193,512.346843957901,0.9789623818862543,41,0.9333333333333333,0.9748618292030665,35
47,0.21211853221058846,0.2780975784858068,0.06876416057969133,0.8866666666666667,0.98,0.954715635585666,0.999465145302193,513.3407850265503,0.9789623818862543,41,0.9333333333333333,0.9748618292030665,35
48,0.23022136876688284,0.25003767003615696,0.0872753587240974,0.8866666666666667,0.9866666666666667,0.9620253164556961,0.999465145302193,513.25718998909,0.9789623818862543,41,0.9333333333333333,0.9748618292030665,35
49,0.22213465373305713,0.21299359311660132,0.05647194627361993,0.8866666666666667,0.9866666666666667,0.9803886610804066,0.999465145302193,513.0574886798859,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
50,0.20588739664239042,0.30337695861856145,0.07768904389813543,0.8933333333333333,0.98,0.9409876983419504,0.999465145302193,513.4433476924896,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
51,0.2351543313307304,0.26737803081671396,0.08364423944304387,0.8933333333333333,0.98,0.9536459261900517,0.999465145302193,514.2905254364014,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
52,0.2083641719577067,0.334904126226902,0.06729094106703996,0.8733333333333333,0.98,0.9443751114280621,0.999465145302193,514.423496723175,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
53,0.2417388252957779,0.33846333920955657,0.10292345454295476,0.8533333333333334,0.98,0.9336780174719201,0.999465145302193,513.082136631012,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
54,0.20655367796473642,0.23912068421641985,0.04727442027380069,0.8933333333333333,0.9866666666666667,0.9755749688001427,0.999465145302193,512.1462481021881,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
55,0.18817482198862467,0.25867042819658914,0.11045578633745512,0.9,0.9733333333333334,0.9654127295418078,0.9992868604029239,512.4784722328186,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
56,0.21025725171408233,0.23625576188166936,0.10358875269070268,0.9133333333333333,0.98,0.9696915671242645,0.999465145302193,512.9285960197449,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
57,0.19644339505199562,0.29618153740962344,0.09456365283578634,0.8533333333333334,0.9733333333333334,0.9509716527010162,0.999465145302193,513.6222503185272,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
58,0.2054400799467283,0.37099446256955465,0.16044818157951038,0.8533333333333334,0.9533333333333334,0.9281511855945802,0.999643430201462,514.2519426345825,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
59,0.20161572992801666,0.2405531170964241,0.09293322467555602,0.9266666666666666,0.98,0.9625601711535033,0.999465145302193,512.3262140750885,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
60,0.19569861334474647,0.22782547354698182,0.06578114329526821,0.8933333333333333,0.9866666666666667,0.9707612765198789,0.999465145302193,512.3830153942108,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
61,0.19901688921100952,0.23696334620316822,0.11142639040946961,0.92,0.9733333333333334,0.9712961312176859,0.999643430201462,512.9991104602814,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
62,0.18170766500208307,0.2851920249064763,0.08560349902138115,0.9,0.98,0.9611338919593511,0.999465145302193,514.5670394897461,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
63,0.20843525077051975,0.34667272597551346,0.06236571087501943,0.86,0.9866666666666667,0.9397397040470672,0.999643430201462,513.7118909358978,0.9803886610804066,49,0.9333333333333333,0.9748618292030665,35
64,0.2423505600585657,0.1801840262611707,0.0896364105741183,0.9333333333333333,0.9733333333333334,0.9814583704760207,0.999643430201462,515.5699379444122,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
65,0.22676796363406432,0.3279184957345327,0.08725593660026788,0.84,0.98,0.9381351399536458,0.999465145302193,513.8093822002411,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
66,0.21392236243276036,0.19629727552334467,0.08085228025292357,0.92,0.98,0.9768229630950258,0.999465145302193,514.7368314266205,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
67,0.21438069264514042,0.3513624778886636,0.07144826168194413,0.8533333333333334,0.9866666666666667,0.9392048493492601,0.999465145302193,512.8518164157867,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
68,0.18810786435764063,0.2069546964764595,0.07612579463670652,0.9333333333333333,0.98,0.9746835443037974,0.999465145302193,512.4245355129242,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
69,0.20283189852448072,0.3346675825119019,0.07737583047710359,0.9066666666666666,0.9866666666666667,0.9422356926368337,0.999465145302193,513.69389128685,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
70,0.2286419739530367,0.2876241457462311,0.10853050758441289,0.9,0.98,0.9595293278659297,0.999465145302193,514.0950818061829,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
71,0.19934196189922446,0.2595412302017212,0.0989972751835982,0.9,0.98,0.9623818862542343,0.999465145302193,514.4581451416016,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
72,0.22403757813660538,0.41291401664415994,0.1915049546957016,0.8066666666666666,0.9533333333333334,0.9235157782135853,0.999465145302193,514.389404296875,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
73,0.21262883366469074,0.2799399373928706,0.09106943655759096,0.88,0.98,0.9568550543768942,0.999465145302193,513.4742093086243,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
74,0.19870401979122748,0.28951424496869244,0.06700902125642945,0.88,0.9866666666666667,0.9488322339097879,0.999465145302193,513.44123005867,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
75,0.1778798731000108,0.2960762792577346,0.09551943922415376,0.88,0.98,0.9450882510251382,0.9992868604029239,513.1487040519714,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
76,0.18518463150526418,0.32961320877075195,0.07350911044205229,0.86,0.98,0.9406311285434124,0.999465145302193,513.9549067020416,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
77,0.1834329266144949,0.3073031351466974,0.11724226343135039,0.8733333333333333,0.9733333333333334,0.9516847922980923,0.999465145302193,513.1516819000244,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
78,0.22885368525105365,0.25500261267026264,0.08401783327261607,0.8933333333333333,0.98,0.9586379033695847,0.999465145302193,514.7971410751343,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
79,0.21677345616852536,0.2995731979608536,0.14257680197556813,0.88,0.9666666666666667,0.9493670886075949,0.999465145302193,514.7330338954926,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
80,0.19536270276588552,0.23947729227443537,0.07619202413596213,0.8933333333333333,0.98,0.972900695311107,0.999465145302193,513.172513961792,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
81,0.20619144426768318,0.23518956591685614,0.09097047736868262,0.92,0.98,0.9682652879301124,0.999465145302193,513.2799580097198,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
82,0.1988075010588064,0.2585847288370132,0.07224256241694092,0.9133333333333333,0.98,0.9575681939739703,0.999643430201462,512.6261548995972,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
83,0.17999861034400322,0.3122642590105534,0.10693086999778946,0.8533333333333334,0.9733333333333334,0.9484756641112498,0.999465145302193,513.5488259792328,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
84,0.22176235293640809,0.3069964202245076,0.06579369201635321,0.88,0.98,0.9463362453200215,0.9992868604029239,513.1376433372498,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
85,0.22592829262070796,0.21906318505605063,0.09590769533688824,0.9066666666666666,0.9733333333333334,0.972187555714031,0.9992868604029239,514.0880794525146,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
86,0.20968652700676638,0.2639521210392316,0.09269729275256396,0.8866666666666667,0.98,0.9581030486717774,0.999465145302193,513.4325470924377,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
87,0.22523881121922065,0.18697103296717008,0.06927154297009111,0.9133333333333333,0.98,0.9800320912818685,0.999465145302193,513.888998746872,0.9814583704760207,64,0.9333333333333333,0.9814583704760207,64
