epoch,train_loss,val_loss_aug,val_loss_noaug,acc_aug,acc_noaug,auc_aug,auc_noaug,epoch_time_sec,best_auc_aug,best_epoch,best_acc_aug,best_acc_auc_aug,best_acc_epoch
1,0.2713066386694417,0.233547138646245,0.0588681306814154,0.8933333333333333,0.9733333333333334,0.966482438937422,0.999643430201462,546.1283388137817,0.966482438937422,1,0.8933333333333333,0.966482438937422,1
2,0.2765639740579269,0.37141157656908036,0.09030750087151924,0.8266666666666667,0.9733333333333334,0.9281511855945801,0.999821715100731,546.1206541061401,0.966482438937422,1,0.8933333333333333,0.966482438937422,1
3,0.23544723586343666,0.3404487964014212,0.07966867178057631,0.8533333333333334,0.98,0.9425922624353718,0.9994651453021929,541.9410893917084,0.966482438937422,1,0.8933333333333333,0.966482438937422,1
4,0.2468104137480259,0.30914990613857907,0.07360903718819221,0.86,0.9733333333333334,0.9474059547156357,0.9987520057051168,548.8558487892151,0.966482438937422,1,0.8933333333333333,0.966482438937422,1
5,0.25360310640518197,0.22179071086148422,0.059335816030701004,0.9133333333333333,0.98,0.9745052594045284,1.0,551.8095898628235,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
6,0.25811538756331975,0.26495022714138033,0.11172113593667746,0.9066666666666666,0.96,0.9630950258513103,0.999643430201462,559.8102388381958,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
7,0.2534331089258194,0.32193007531265416,0.12476604803775748,0.8866666666666667,0.96,0.9507933678017472,0.999821715100731,570.1692924499512,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
8,0.28319967242724753,0.27944274187088014,0.09493190089861551,0.8933333333333333,0.9666666666666667,0.9513282224995544,0.999821715100731,537.0735356807709,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
9,0.23213524330188245,0.3954453965028127,0.03682029353454709,0.8133333333333334,0.9933333333333333,0.9468711000178285,0.999821715100731,521.9473419189453,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
10,0.23028713918784086,0.2515853689610958,0.07439020747939745,0.86,0.96,0.9584596184703155,0.999643430201462,512.3119242191315,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
11,0.2604069512556581,0.3416512183348338,0.058357731252908704,0.8466666666666667,0.9866666666666667,0.9427705473346408,0.999643430201462,512.3740701675415,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
12,0.2367711364346392,0.3350808816154798,0.07983712643384934,0.84,0.9666666666666667,0.9374220003565699,0.999821715100731,514.2523550987244,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
13,0.25989089808262444,0.20511992514133454,0.0682278545325001,0.9,0.9666666666666667,0.9739704047067214,0.999643430201462,511.4056737422943,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
14,0.23295255259555928,0.28827075456579526,0.07161889276777704,0.8933333333333333,0.9666666666666667,0.9561419147798181,0.999821715100731,513.9968564510345,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
15,0.2554130581459578,0.30520067115624744,0.08257110755890608,0.8333333333333334,0.9666666666666667,0.9434836869317169,0.999821715100731,512.3712162971497,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
16,0.24607953429222107,0.3311909128228823,0.060633058100938796,0.8466666666666667,0.98,0.9511499376002853,0.999821715100731,513.316324710846,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
17,0.2571868329407538,0.27738809302449224,0.10019117288291454,0.88,0.9733333333333334,0.9540024959885898,0.999643430201462,514.5638144016266,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
18,0.22823947937392136,0.35614277943968775,0.0751526161407431,0.8866666666666667,0.98,0.9397397040470673,0.9994651453021929,518.5862708091736,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
19,0.22905236837618492,0.3587302442391713,0.06514361295849085,0.86,0.98,0.938135139953646,0.9994651453021929,517.3294832706451,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
20,0.2063750917113879,0.2690101770311594,0.07217828813319405,0.8666666666666667,0.98,0.9582813335710465,0.9991085755036548,517.1083841323853,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
21,0.2056516726665637,0.31638919115066527,0.08611645395557085,0.8933333333333333,0.9733333333333334,0.9445533963273312,0.9994651453021929,518.3306970596313,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
22,0.2608147613572724,0.3121778384844462,0.060441982963432866,0.84,0.9733333333333334,0.9488322339097878,0.9994651453021929,518.4358291625977,0.9745052594045284,5,0.9133333333333333,0.9745052594045284,5
